,type,reference,price,district,street,area,plant,lift,parking,description
460,Flat,/en/inmueble/101043384/,"1,295,000€","['\n\n\n\n\n\n\n            Flat in rambla de Catalunya', "" La Dreta de l'Eixample"", ' Barcelona\n        \n\n1', '295', '000€\n\n\n3 bed.\n145 m²\n2nd floor exterior with lift\n\n\n\t\t\t\t\t\tStunning refurbished luxury apartment in a 1910 building in Rambla Catalunya.\n\nThis spectacular brand new refurbished property with high quality finishings is located on Rambla Catalunya near Consell de Cent', "" both semi-pedestrian streets. It's in an enviable location in the city""]",rambla de Catalunya,145 m²,2nd,with lift,,"						Stunning refurbished luxury apartment in a 1910 building in Rambla Catalunya.

This spectacular brand new refurbished property with high quality finishings is located on Rambla Catalunya near Consell de Cent, both semi-pedestrian streets. It's in an enviable location in the city, in the heart of the
					"
461,Flat,/en/inmueble/99418110/,"1,390,000€","['\n\n\n\n\n\n\n            Flat in rambla de Catalunya', "" La Dreta de l'Eixample"", ' Barcelona\n        \n\n1', '390', '000€\n\n\n5 bed.\n182 m²\n4th floor exterior with lift\n\n\n\t\t\t\t\t\tBeautiful flat in Rambla Catalunya\nEngel & Völkers presents this wonderful apartment located on Rambla Catalunya and next to Consell de cent']",rambla de Catalunya,182 m²,4th,with lift,,"						Beautiful flat in Rambla Catalunya
Engel & Völkers presents this wonderful apartment located on Rambla Catalunya and next to Consell de cent, one of the new green axes in the city center.
The apartment is located on the fourth floor of an elegant and well-kept royal estate. It stands out for its per
					"
462,Flat,/en/inmueble/100973274/,"1,550,000€","['\n\n\n\n\n\n\n            Flat in calle de Bailèn', "" La Dreta de l'Eixample"", ' Barcelona\n        \n\n1', '550', '000€\n\n\n3 bed.\n198 m²\n1st floor exterior with lift\n\n\n\t\t\t\t\t\tThis charming apartment of almost 200m2 has been completely renovated inspired by the majestic Parisian flats', ' taking advantage of the generous height of 3.70m of its ceilings', ' its large windows']",calle de Bailèn,198 m²,1st,with lift,,"						This charming apartment of almost 200m2 has been completely renovated inspired by the majestic Parisian flats, taking advantage of the generous height of 3.70m of its ceilings, its large windows, and the open view of the corner flats of Eixample.

One of its strong points is its optimal and fluid di
					"
463,Penthouse,/en/inmueble/100973290/,"2,500,000€","['\n\n\n\n\n\n\n            Penthouse in paseo del Taulat', ' Diagonal Mar i el Front Marítim del Poblenou', ' Barcelona\n        \n\n2', '500', '000€\nParking included\n\n\n2 bed.\n145 m²\n21st floor exterior with lift\n\n\n\t\t\t\t\t\tThis is a duplex penthouse in the exclusive urbanization of Illa de Mar in the neighborhood of Diagonal Mar in Barcelona.\n\nThe penthouse has a built area of 130m2']",paseo del Taulat,145 m²,21st,with lift,Parking included,"						This is a duplex penthouse in the exclusive urbanization of Illa de Mar in the neighborhood of Diagonal Mar in Barcelona.

The penthouse has a built area of 130m2, plus a terrace of 82m2 completely open to the Mediterranean Sea and with a fantastic jacuzzi.

Adjacent to the entrance hall there is a
					"
464,Penthouse,/en/inmueble/90331765/,"770,000€","['\n\n\n\n\n\n\n            Penthouse in calle del Correu Vell', ' El Gòtic', ' Barcelona\n        \n\n770', '000€\n\n\n2 bed.\n101 m²\n4th floor exterior with lift\n\n\n\t\t\t\t\t\tCompletely refurbished penthouse with two bedrooms', ' one in suite style', ' in the historic heart of Barcelona. The property', ' which has a private roof terrace of 46 m2', ' is located in El Gótico']",calle del Correu Vell,101 m²,4th,with lift,,"						Completely refurbished penthouse with two bedrooms, one in suite style, in the historic heart of Barcelona. The property, which has a private roof terrace of 46 m2, is located in El Gótico, the heart of the historical soul of Barcelona. A short walk from the beach and Port Vell is an area full of ch
					"
465,Flat,/en/inmueble/101166351/,"360,000€","['\n\n\n\n\n\n\n            Flat in calle de Blasco de Garay', ' El Poble Sec - Parc de Montjuïc', ' Barcelona\n        \n\n360', '000€\n\n\n2 bed.\n55 m²\n1st floor exterior without lift\n\n\n\t\t\t\t\t\tFantastic apartment recently renovated with high quality materials located in a privileged area of the Poble Sec neighborhood', ' the most dynamic and fashionable of the city. One street away from Blai street and two streets away from Avenida Paral. lel']",calle de Blasco de Garay,55 m²,1st,without lift,,"						Fantastic apartment recently renovated with high quality materials located in a privileged area of the Poble Sec neighborhood, the most dynamic and fashionable of the city. One street away from Blai street and two streets away from Avenida Paral. lel, it has all the services and best leisure areas j
					"
466,Flat,/en/inmueble/100869262/,"935,000€","['\n\n\n\n\n\n\n            Flat in El Gòtic', ' Barcelona\n        \n\n935', '000€\n\n\n\t\t\t\t\t\t975', '000 €\n\t\t\t\t\t\n4%\n\n\n\n2 bed.\n264 m²\n1st floor exterior without lift\n\n\n\t\t\t\t\t\tGreat property in XIV century building in Gòtic\nBeautiful property located within a magnificent XIV century building located in the heart of the Jewish quarter of Barcelona. It is the oldest inhabited house in Barcelona']",El Gòtic,264 m²,1st,without lift,,"						Great property in XIV century building in Gòtic
Beautiful property located within a magnificent XIV century building located in the heart of the Jewish quarter of Barcelona. It is the oldest inhabited house in Barcelona, which is accessed by a picturesque medieval cobblestone street. 
The property w
					"
467,Flat,/en/inmueble/98888290/,"816,000€","['\n\n\n\n\n\n\n            Flat in calle de la Diputació', "" L'Antiga Esquerra de l'Eixample"", ' Barcelona\n        \n\n816', '000€\n\n\n2 bed.\n149 m²\n3rd floor exterior with lift\n\n\n\t\t\t\t\t\tSpectacular refurbished apartment in a modernist building with lift and communal terrace', ' located next to the historic Universitat de Barcelona', ' in the heart of the city centre', ' with the best services and communications']",calle de la Diputació,149 m²,3rd,with lift,,"						Spectacular refurbished apartment in a modernist building with lift and communal terrace, located next to the historic Universitat de Barcelona, in the heart of the city centre, with the best services and communications, just 3 streets away from Plaza Catalunya and Paseo de Gracia.

The flat has 130
					"
468,Flat,/en/inmueble/98256266/,"2,680,000€","['\n\n\n\n\n\n\n            Flat in paseo de Gràcia', "" La Dreta de l'Eixample"", ' Barcelona\n        \n\n2', '680', '000€\n\n\n2 bed.\n157 m²\n5th floor exterior with lift\n\n\n\t\t\t\t\t\tBrand new apartment with pool in Paseo de Gracia', ' Barcelona\nExclusive house of 157m2 built', ' distributed in a spacious living room', ' an open kitchen with island']",paseo de Gràcia,157 m²,5th,with lift,,"						Brand new apartment with pool in Paseo de Gracia, Barcelona
Exclusive house of 157m2 built, distributed in a spacious living room, an open kitchen with island, breakfast bar and comes fully equipped with high-end appliances (including a Liebherr wine fridge). The night area has 2 rooms; one double a
					"
469,Flat,/en/inmueble/98262669/,"1,105,000€","['\n\n\n\n\n\n\n            Flat in paseo de Gràcia', "" La Dreta de l'Eixample"", ' Barcelona\n        \n\n1', '105', '000€\n\n\n1 bed.\n71 m²\n3rd floor exterior with lift\n\n\n\t\t\t\t\t\tBrand new apartment in Paseo de Gracia', ' Barcelona\nExclusive flat of 68sqm distributed in a spacious and bright living-dining room with access to the balcony']",paseo de Gràcia,71 m²,3rd,with lift,,"						Brand new apartment in Paseo de Gracia, Barcelona
Exclusive flat of 68sqm distributed in a spacious and bright living-dining room with access to the balcony, open plan kitchen fully equipped with high end appliances (including a Liebherr wine fridge). There is a double bedroom with fitted wardrobes
					"
470,Flat,/en/inmueble/100243229/,"1,065,000€","['\n\n\n\n\n\n\n            Flat in via Laietana', ' Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n        \n\n1', '065', '000€\n\n\n3 bed.\n131 m²\n2nd floor exterior with lift\n\n\n\t\t\t\t\t\tAmazing brand new refurbished property with high quality details in El Born.\n\nThis property is located in one of the main streets of El Born in Barcelona', "" in a historical and cultural environment with all the necessary shops and services. It's also very close to the metro"", ' the ""Port Vell"" marina']",via Laietana,131 m²,2nd,with lift,,"						Amazing brand new refurbished property with high quality details in El Born.

This property is located in one of the main streets of El Born in Barcelona, in a historical and cultural environment with all the necessary shops and services. It's also very close to the metro, the ""Port Vell"" marina, th
					"
471,Flat,/en/inmueble/97362092/,"1,730,000€","['\n\n\n\n\n\n\n            Flat in paseo de Garcia Fària', ' Diagonal Mar i el Front Marítim del Poblenou', ' Barcelona\n        \n\n1', '730', '000€\nParking included\n\n\n4 bed.\n169 m²\n5th floor exterior with lift\n\n\n\t\t\t\t\t\tExcellent apartment for sale in Diagonal Mar', ' Barcelona\nRenovated four-bedroom apartment', ' with a constructed area of 169m2', ' of which 132 belong to housing', ' according to the cadastre', ' in Illa del Mar.\n The house has a spacious and bright living-dining room with access to the 48.63m2 terrace']",paseo de Garcia Fària,169 m²,5th,with lift,Parking included,"						Excellent apartment for sale in Diagonal Mar, Barcelona
Renovated four-bedroom apartment, with a constructed area of 169m2, of which 132 belong to housing, according to the cadastre, in Illa del Mar.
 The house has a spacious and bright living-dining room with access to the 48.63m2 terrace, which is
					"
472,Flat,/en/inmueble/100229641/,"840,000€","['\n\n\n\n\n\n\n            Flat in calle de Josep Anselm Clavé', ' El Gòtic', ' Barcelona\n        \n\n840', ""000€\n\n\n4 bed.\n176 m²\n4th floor exterior with lift\n\n\n\t\t\t\t\t\tSplendid and bright apartment with precious original elements in old town.\n\nThis spacious apartment near Port Vell is a jewel with many original features that are representative of Barcelona's architecture in perfect condition. It's located in the Gothic Quarter"", ' a few steps from La Rambla']",calle de Josep Anselm Clavé,176 m²,4th,with lift,,"						Splendid and bright apartment with precious original elements in old town.

This spacious apartment near Port Vell is a jewel with many original features that are representative of Barcelona's architecture in perfect condition. It's located in the Gothic Quarter, a few steps from La Rambla, Duc de M
					"
473,Flat,/en/inmueble/98264311/,"2,750,000€","['\n\n\n\n\n\n\n            Flat in paseo de Gràcia', "" La Dreta de l'Eixample"", ' Barcelona\n        \n\n2', '750', '000€\n\n\n4 bed.\n219 m²\n2nd floor exterior with lift\n\n\n\t\t\t\t\t\tBrand new apartment with terrace and pool in Paseo de Gracia', ' Barcelona\n\nExclusive house of 218sqm built', ' distributed in a spacious and bright living room with access to 2 balconies', ' a pleasant and sunny dining room']",paseo de Gràcia,219 m²,2nd,with lift,,"						Brand new apartment with terrace and pool in Paseo de Gracia, Barcelona

Exclusive house of 218sqm built, distributed in a spacious and bright living room with access to 2 balconies, a pleasant and sunny dining room, an independent kitchen with double access and a breakfast bar. It has the possibili
					"
474,Flat,/en/inmueble/97593553/,"1,200,000€","[""\n\n\n\n\n\n\n            Flat in L'Antiga Esquerra de l'Eixample"", ' Barcelona\n        \n\n1', '200', '000€\n\n\n4 bed.\n178 m²\n4th floor exterior with lift\n\n\n\t\t\t\t\t\tWonderful 174 sqm apartment with a 5 sqm terrace', ' totally refurbished', ' very close to Rambla Catalunya', "" Paseo de Gracia and Enrique Granados street. It's located in a gorgeous modernist building from the beginning of the 20th century with lift and concierge. The area is one of the best in Barcelona""]",L'Antiga Esquerra de l'Eixample,178 m²,4th,with lift,,"						Wonderful 174 sqm apartment with a 5 sqm terrace, totally refurbished, very close to Rambla Catalunya, Paseo de Gracia and Enrique Granados street. It's located in a gorgeous modernist building from the beginning of the 20th century with lift and concierge. The area is one of the best in Barcelona,
					"
475,Penthouse,/en/inmueble/99427743/,"890,000€","[""\n\n\n\n\n\n\n            Penthouse in La Dreta de l'Eixample"", ' Barcelona\n        \n\n890', ""000€\n\n\n2 bed.\n90 m²\n7th floor exterior with lift\n\n\n\t\t\t\t\t\tGorgeous refurbished penthouse with terrace in Eixample's prime location.\n\nThis magnificient brand new renovated penthouse is placed in one of the best locations in the Eixample""]",La Dreta de l'Eixample,90 m²,7th,with lift,,"						Gorgeous refurbished penthouse with terrace in Eixample's prime location.

This magnificient brand new renovated penthouse is placed in one of the best locations in the Eixample, between Paseo de Gracia and Rambla Catalunya. It has 80 built interior sqm and a wonderful 20 sqm terrace in front of the
					"
